ചുമത്തിയ	VVMVNF	0.2	0	0.3067484662576687	0.36363636363636365	N_K
ജിതകുമാർ	NNN	0.4	0	0.3128834355828221	0.36363636363636365	N_K
ശ്രീകുമാർ	NNN	0.4	0	0.31901840490797545	0.4090909090909091	N_K
എന്നിവരെ	NNN	0.2	0	0.32515337423312884	0.36363636363636365	N_K
റിമാൻഡുചെയ്തു	NNN	0.2	0	0.3374233128834356	0.5909090909090909	N_K
ആറുവരെ	NNN	0.4	0	0.3496932515337423	0.2727272727272727	N_K
മുൻ	VVMVNF	0.2	0	0.36809815950920244	0.13636363636363635	N_K
സൂപ്രണ്ടുമാർ	NNN	0.2	0	0.37423312883435583	0.5454545454545454	N_K
സാബു	NNNP	0.2	0	0.38650306748466257	0.18181818181818182	N_K
ഹരിദാസ്	NNN	0.2	0	0.3987730061349693	0.3181818181818182	N_K
ടി	VVMVNF	0.2	0	0.4110429447852761	0.09090909090909091	N_K
അജിത്കുമാർ	NNN	0.2	0	0.4171779141104294	0.45454545454545453	N_K
എന്നിവർക്ക്	NNN	0.2	0	0.4233128834355828	0.5	N_K
നിലവിലെ	NNN	0.2	0	0.4294478527607362	0.3181818181818182	N_K
ജാമ്യത്തിൽ	NNN	0.4	0	0.43558282208588955	0.45454545454545453	N_K
തുടരാം	VVMVNF	0.2	0	0.44171779141104295	0.2727272727272727	N_K
സോമൻ	NNNP	0.2	0	0.4601226993865031	0.18181818181818182	N_K
വിചാരണക്കാലയളവിൽ	NNN	0.2	0	0.4662576687116564	0.7272727272727273	N_K
മരിച്ചു	VVMVF	0.2	0	0.4723926380368098	0.3181818181818182	N_K
രണ്ടും	NNN	0.4	0	0.22699386503067484	0.2727272727272727	N_K
പ്രതികൾക്ക്	NNN	0.2	0	0.49079754601226994	0.5	N_K
ഉറപ്പാക്കണമെന്ന്	VVMVNF	0.2	0	0.50920245398773	0.7272727272727273	N_K
ആവശ്യപ്പെട്ടു	VVMVF	0.2	0	0.5214723926380368	0.5909090909090909	N_K
പ്രതികളുടെ	NNN	0.2	0	0.5398773006134969	0.45454545454545453	N_K
കാര്യത്തിൽ	NNN	0.2	0	0.5460122699386503	0.45454545454545453	N_K
കർശനനിലപാട്	NNN	0.2	0	0.5521472392638037	0.5	N_K
ആവശ്യപ്പെട്ടില്ല	VVMVF	0.2	0	0.558282208588957	0.7272727272727273	N_K
തുടരാൻ	VVMVNF	0.2	0	0.5766871165644172	0.2727272727272727	N_K
അനുവദിക്കുന്നതും	VVMVNF	0.2	0	0.5828220858895705	0.7272727272727273	N_K
എതിർത്തില്ല	VVMVF	0.2	0	0.588957055214724	0.5	N_K
മാപ്പുസാക്ഷിയായശേഷം	NNN	0.2	0	0.6012269938650306	0.8636363636363636	N_K
കൂറുമാറിയ	VVMVNF	0.2	0	0.6073619631901841	0.4090909090909091	N_K
സുരേഷ്	NNNP	0.2	0	0.6134969325153374	0.2727272727272727	N_K
കുമാറിനെ	NNN	0.2	0	0.6196319018404908	0.36363636363636365	N_K
പ്രതിയാക്കുന്നതടക്കം	NNN	0.2	0	0.6257668711656442	0.9090909090909091	N_K
തുടർനടപടി	NNN	0.2	0	0.6319018404907976	0.4090909090909091	N_K
സ്വീകരിക്കാൻ	VVMVNF	0.2	0	0.6380368098159509	0.5454545454545454	N_K
സി.ബി.ഐ.ക്ക്	NNN	0.2	0	0.6503067484662577	0.5454545454545454	N_K
നിർദേശം	NNN	0.2	0	0.656441717791411	0.3181818181818182	N_K
നൽകി	VVMVF	0.2	0	0.6625766871165644	0.18181818181818182	N_K
കേസ്	NNN	0.4	0	0.6687116564417178	0.18181818181818182	N_K
സെപ്റ്റംബർ	NNN	0.2	0	0.6809815950920245	0.45454545454545453	N_K
27ന്	VVMVNF	0.2	0	0.6871165644171779	0.18181818181818182	N_K
ഉച്ചയ്ക്ക്	NNN	0.2	0	0.6932515337423313	0.45454545454545453	N_K
ഒന്നരയോടെ	NNN	0.2	0	0.6993865030674846	0.4090909090909091	N_K
ഉദയകുമാറിനെ	NNN	0.4	0	0.7055214723926381	0.5	N_K
ശ്രീകണ്ഠേശ്വരം	NNN	0.2	0	0.7116564417177914	0.6363636363636364	N_K
പാർക്കിൽനിന്ന്	VVMVNF	0.2	0	0.7177914110429447	0.6363636363636364	N_K
ജിതകുമാറും	NNN	0.2	0	0.7239263803680982	0.45454545454545453	N_K
ശ്രീകുമാറും	NNN	0.2	0	0.7300613496932515	0.5	N_K
ചേർന്ന്	VVMVNF	0.2	0	0.7361963190184049	0.3181818181818182	N_K
പിടികൂടി	NNN	0.2	0	0.7423312883435583	0.36363636363636365	N_K
ഉദയകുമാറിന്റെ	NNN	0.2	0	0.7484662576687117	0.5909090909090909	N_K
കൈവശമുണ്ടായിരുന്ന	VVMVNF	0.2	0	0.754601226993865	0.7727272727272727	N_K
പണത്തെക്കുറിച്ചുള്ള	NNN	0.2	0	0.7607361963190185	0.8636363636363636	N_K
ചോദ്യംചെയ്യലിനിടെ	NNN	0.2	0	0.7668711656441718	0.7727272727272727	N_K
മൂന്നാംമുറ	NNN	0.2	0	0.7730061349693251	0.45454545454545453	N_K
പ്രയോഗം	NNN	0.2	0	0.7791411042944786	0.3181818181818182	N_K
മരിക്കുന്നു	VVMVF	0.2	0	0.7914110429447853	0.5	N_K
കൊലയ്ക്കുശേഷം	NNN	0.2	0	0.7975460122699386	0.5909090909090909	N_K
ഉന്നതർ	NNN	0.2	0	0.803680981595092	0.2727272727272727	N_K
ഇടപെട്ട്	VVMVNF	0.2	0	0.8098159509202454	0.36363636363636365	N_K
മോഷണക്കേസിൽ	NNN	0.2	0	0.8220858895705522	0.5	N_K
പ്രതിയാക്കി	VVMVNF	0.2	0	0.8282208588957055	0.5	N_K
രാത്രി	NNST	0.2	0	0.8343558282208589	0.2727272727272727	N_K
എട്ടുമണിക്ക്	NNN	0.2	0	0.8404907975460123	0.5454545454545454	N_K
തയ്യാറാക്കി	VVMVNF	0.2	0	0.8588957055214724	0.5	N_K
മർദനം	NNN	0.2	0	0.8773006134969326	0.22727272727272727	N_K
നടന്ന	VVMVNF	0.2	0	0.8834355828220859	0.22727272727272727	N_K
സമയം	NNN	0.2	0	0.8895705521472392	0.18181818181818182	N_K
മാറ്റി	VVMVF	0.2	0	0.8957055214723927	0.2727272727272727	N_K
അട്ടിമറിക്കാൻ	VVMVNF	0.2	0	0.9079754601226994	0.5909090909090909	N_K
അന്വേഷണത്തിലാണ്	VVAUX	0.2	0	0.9202453987730062	0.6818181818181818	N_K
ഉദ്യോഗസ്ഥർ	NNN	0.2	0	0.9386503067484663	0.45454545454545453	N_K
പിടിയിലായത്	VVMVNF	0.2	0	0.9447852760736196	0.5	N_K
ഡി.സി.ആർ.ബി.യിൽ	NNN	0.2	0	0.9570552147239264	0.6818181818181818	N_K
എ.എസ്.ഐ.യായും	NNN	0.2	0	0.9631901840490797	0.5909090909090909	N_K
നർക്കോട്ടിക്	NNN	0.2	0	0.9754601226993865	0.5454545454545454	N_K
സെല്ലിൽ	NNN	0.2	0	0.9815950920245399	0.3181818181818182	N_K
ഹെഡ്കോൺസ്റ്റബിളായുമാണ്	VVAUX	0.2	0	0.9877300613496932	1.0	N_K
ജോലിചെയ്യുന്നത്	VVMVNF	0.2	0	0.9938650306748467	0.6818181818181818	N_K

